SC_Profit,Columbia_Profit
 $310.02 ,
" $1,361.38 ",
 $733.93 ,
 $972.50 ,
 $949.85 ,
" $1,879.82 ",
 $494.07 ,
" $1,099.83 ",
 $640.92 ,
" $2,646.69 ",
 $176.96 ,
" $1,844.99 ",
 $(439.41),
" $2,188.29 ",
" $1,586.78 ",
" $1,483.89 ",
 $(812.41),
" $1,780.28 ",
" $1,504.39 ",
" $(1,588.32)",
" $1,301.28 ",
 $631.15 ,
 $461.24 ,
" $1,538.36 ",
" $1,482.51 ",
 $(399.09),
" $1,067.04 ",
" $1,736.19 ",
" $1,951.40 ",
 $835.11 ,
 $463.43 ,
 $783.00 ,
 $577.95 ,
 $419.33 ,
 $726.51 ,
" $1,315.35 ",
" $1,200.04 ",
 $373.50 ,
 $724.22 ,
" $1,384.28 ",
 $283.50 ,
" $(1,585.59)",
" $1,885.43 ",
" $1,620.80 ",
 $815.61 ,
" $1,388.90 ",
 $515.71 ,
" $1,700.11 ",
" $1,579.53 ",
" $2,126.46 ",
" $1,373.56 ",
" $1,417.97 ",
 $519.06 ,
 $157.42 ,
" $1,421.13 ",
" $1,008.05 ",
" $1,500.86 ",
" $1,540.92 ",
 $614.17 ,
 $646.77 ,
 $638.47 ,
 $201.60 ,
" $1,142.93 ",
 $758.88 ,
" $1,715.92 ",
" $1,955.07 ",
 $939.26 ,
" $1,974.46 ",
" $1,071.81 ",
 $683.64 ,
 $589.95 ,
" $1,413.49 ",
" $(1,367.87)",
" $1,868.34 ",
" $1,401.84 ",
" $(1,367.23)",
 $324.11 ,
" $(1,228.03)",
 $271.43 ,
 $822.39 ,
" $1,486.49 ",
" $1,250.56 ",
 $475.77 ,
" $1,610.98 ",
" $1,385.84 ",
" $2,313.19 ",
" $1,575.99 ",
 $721.64 ,
 $(101.58),
 $544.06 ,
" $1,497.24 ",
" $1,215.07 ",
" $(1,462.71)",
 $746.84 ,
 $400.60 ,
" $1,876.10 ",
 $963.78 ,
 $420.86 ,
" $1,218.14 ",
 $988.14 ,
 $206.28 ,
 $884.51 ,
 $354.73 ,
 $(562.69),
 $736.97 ,
" $1,771.33 ",
" $1,988.62 ",
 $350.51 ,
 $529.28 ,
" $2,100.77 ",
 $441.88 ,
 $858.81 ,
" $2,321.70 ",
" $1,297.92 ",
 $900.95 ,
" $1,904.95 ",
 $501.99 ,
 $376.66 ,
 $(83.79),
 $(433.97),
 $201.12 ,
" $1,253.70 ",
 $(192.25),
 $(773.18),
" $2,432.07 ",
" $1,213.73 ",
 $(298.44),
" $1,476.16 ",
" $1,234.71 ",
" $1,482.19 ",
" $(1,151.04)",
" $1,433.03 ",
 $(880.37),
" $1,256.93 ",
" $1,644.93 ",
" $1,194.83 ",
 $136.44 ,
" $1,834.32 ",
" $1,151.12 ",
" $2,199.99 ",
 $571.61 ,
 $215.81 ,
" $1,054.91 ",
" $3,685.47 ",
 $866.40 ,
 $(470.82),
 $997.76 ,
" $1,325.10 ",
" $1,072.79 ",
 $(718.21),
" $1,071.89 ",
" $1,932.54 ",
" $1,507.05 ",
" $1,237.37 ",
 $357.03 ,
 $270.40 ,
 $308.66 ,
" $1,282.64 ",
" $1,080.86 ",
" $1,076.66 ",
" $1,507.08 ",
 $550.50 ,
 $484.21 ,
" $1,304.55 ",
" $1,006.66 ",
" $1,605.11 ",
 $910.14 ,
" $2,026.14 ",
" $1,028.06 ",
 $104.68 ,
" $1,539.94 ",
 $59.42 ,
 $(4.54),
 $(859.20),
" $(1,527.15)",
 $(209.71),
" $1,746.91 ",
 $(38.13),
" $1,753.31 ",
 $815.85 ,
 $456.79 ,
" $1,597.52 ",
 $709.23 ,
 $323.49 ,
" $1,141.43 ",
" $1,149.69 ",
 $380.25 ,
" $1,738.45 ",
" $1,422.47 ",
 $(358.58),
 $226.79 ,
 $180.25 ,
" $2,689.78 ",
" $1,812.29 ",
 $(226.84),
" $2,086.79 ",
 $357.07 ,
 $417.88 ,
" $1,770.91 ",
 $183.08 ,
 $(139.78),
" $1,721.10 ",
 $936.75 ,
 $408.81 ,
" $1,653.82 ",
 $516.70 ,
" $1,381.87 ",
 $304.26 ,
 $(263.75),
" $1,079.54 ",
" $1,103.65 ",
 $527.17 ,
" $1,574.45 ",
" $1,340.50 ",
 $164.97 ,
 $690.89 ,
" $1,384.44 ",
 $817.24 ,
 $(329.54),
" $1,678.84 ",
 $725.14 ,
 $302.84 ,
" $1,160.86 ",
 $463.18 ,
 $981.20 ,
" $1,216.65 ",
" $1,612.43 ",
 $902.41 ,
" $1,039.41 ",
" $1,174.92 ",
" $1,383.45 ",
 $763.40 ,
 $207.44 ,
" $1,823.40 ",
 $808.16 ,
 $707.96 ,
" $2,006.90 ",
" $1,695.44 ",
 $233.49 ,
 $687.25 ,
" $(1,423.15)",
 $187.65 ,
 $6.15 ,
 $272.49 ,
" $3,717.80 ",
" $1,838.63 ",
" $1,595.61 ",
 $957.96 ,
 $627.12 ,
 $988.08 ,
 $571.33 ,
" $2,258.67 ",
 $160.67 ,
" $2,075.45 ",
" $1,084.16 ",
" $1,281.80 ",
 $(261.95),
" $1,601.16 ",
 $15.22 ,
 $909.77 ,
" $1,498.94 ",
 $(598.21),
 $376.70 ,
 $118.35 ,
 $302.74 ,
 $616.91 ,
 $(877.79),
" $1,568.95 ",
" $3,120.05 ",
" $1,623.19 ",
 $455.51 ,
" $1,387.73 ",
 $(252.24),
" $1,127.57 ",
" $3,321.70 ",
 $173.19 ,
" $1,724.89 ",
 $688.21 ,
" $1,287.48 ",
 $225.21 ,
" $1,706.59 ",
" $2,108.83 ",
 $162.85 ,
" $2,163.61 ",
 $243.71 ,
" $1,525.75 ",
" $1,443.44 ",
 $649.82 ,
 $(875.63),
 $659.91 ,
 $584.34 ,
" $2,218.79 ",
 $(347.19),
 $571.59 ,
 $(432.92),
 $158.10 ,
" $1,521.74 ",
 $619.07 ,
 $(701.36),
" $(1,017.67)",
 $478.31 ,
 $(365.00),
" $1,547.62 ",
" $1,613.05 ",
 $669.88 ,
" $1,300.37 ",
" $1,637.40 ",
 $80.34 ,
 $737.40 ,
" $1,767.16 ",
 $880.77 ,
 $734.78 ,
" $1,247.17 ",
 $514.89 ,
" $1,739.53 ",
" $1,544.67 ",
" $(1,176.85)",
" $1,734.51 ",
" $1,616.64 ",
" $1,400.00 ",
 $994.79 ,
" $1,567.90 ",
" $1,554.01 ",
" $1,186.46 ",
" $1,010.37 ",
" $1,267.69 ",
" $(1,054.58)",
 $77.35 ,
" $1,360.68 ",
" $1,566.06 ",
" $(1,010.08)",
 $676.31 ,
" $(1,296.23)",
 $422.03 ,
" $1,450.12 ",
 $(422.73),
" $1,501.02 ",
 $(145.59),
" $1,317.32 ",
 $938.14 ,
 $66.36 ,
" $1,325.18 ",
 $315.13 ,
" $1,194.64 ",
" $(1,268.79)",
 $(713.02),
 $169.97 ,
 $347.21 ,
" $1,136.00 ",
 $367.04 ,
 $(424.17),
 $749.65 ,
 $705.05 ,
 $(194.19),
" $1,998.03 ",
 $82.30 ,
 $(528.88),
" $1,061.09 ",
" $1,313.62 ",
" $1,796.93 ",
 $(484.21),
" $1,254.91 ",
" $1,221.29 ",
 $715.38 ,
" $1,086.92 ",
 $193.81 ,
 $536.28 ,
 $580.11 ,
 $525.46 ,
 $(260.29),
" $1,759.63 ",
 $(846.48),
" $2,066.58 ",
 $211.69 ,
 $141.44 ,
" $1,345.06 ",
" $1,411.01 ",
" $2,072.16 ",
" $2,300.72 ",
 $294.22 ,
" $1,304.04 ",
 $53.60 ,
" $1,654.51 ",
 $220.05 ,
" $1,282.93 ",
 $340.49 ,
" $1,707.78 ",
" $1,745.16 ",
" $1,497.53 ",
" $1,678.32 ",
" $1,965.87 ",
" $1,475.61 ",
 $281.26 ,
" $1,127.60 ",
 $(512.56),
 $986.32 ,
 $900.26 ,
" $1,809.73 ",
" $(1,362.07)",
" $1,712.30 ",
" $2,257.94 ",
 $665.49 ,
 $977.50 ,
" $1,136.47 ",
" $(1,327.54)",
 $265.42 ,
 $303.66 ,
 $307.29 ,
 $671.42 ,
 $326.50 ,
" $1,349.78 ",
" $1,489.65 ",
 $729.37 ,
 $138.74 ,
 $398.08 ,
 $279.22 ,
 $839.98 ,
 $567.06 ,
" $1,146.56 ",
 $960.20 ,
 $760.28 ,
 $241.26 ,
" $1,042.04 ",
 $633.47 ,
 $982.58 ,
 $(916.09),
 $387.26 ,
" $1,416.71 ",
 $498.63 ,
" $1,040.11 ",
" $1,670.61 ",
" $1,361.84 ",
 $(132.66),
 $617.60 ,
 $590.93 ,
" $1,036.48 ",
" $2,653.23 ",
" $1,566.21 ",
 $(588.30),
 $780.89 ,
" $2,033.89 ",
" $1,261.23 ",
" $3,050.27 ",
 $263.05 ,
 $398.35 ,
 $118.92 ,
" $1,820.69 ",
 $868.33 ,
" $(1,978.10)",
 $395.33 ,
 $924.35 ,
 $644.79 ,
 $910.06 ,
" $1,326.68 ",
" $1,359.96 ",
 $4.46 ,
" $2,694.49 ",
" $1,749.19 ",
 $(247.48),
 $(509.59),
 $475.60 ,
 $(185.87),
" $1,775.11 ",
 $907.56 ,
 $504.34 ,
 $(141.78),
 $584.00 ,
 $588.02 ,
 $384.46 ,
 $550.97 ,
" $1,711.11 ",
 $527.51 ,
" $1,457.22 ",
" $1,511.97 ",
 $695.31 ,
 $37.01 ,
" $1,720.65 ",
 $398.93 ,
 $495.66 ,
" $1,467.05 ",
 $834.22 ,
 $902.26 ,
 $(9.97),
 $(345.82),
" $1,724.50 ",
" $1,943.97 ",
 $936.55 ,
" $3,123.34 ",
 $916.28 ,
" $1,245.88 ",
" $1,474.47 ",
" $1,067.96 ",
" $1,716.68 ",
" $1,483.96 ",
 $813.78 ,
" $5,891.31 ",
" $1,870.64 ",
 $384.30 ,
 $333.15 ,
" $1,630.91 ",
 $(509.21),
 $522.85 ,
 $(839.76),
 $760.32 ,
" $1,135.99 ",
 $659.43 ,
 $806.78 ,
" $1,199.21 ",
 $700.77 ,
 $364.15 ,
 $(573.79),
" $1,462.23 ",
 $(262.68),
